,neighborhood,category,year,time,value
5589,Back Bay,Investigate Person,2017,09,8
5590,Back Bay,Investigate Person,2017,10,15
5591,Back Bay,Investigate Person,2017,11,12
5592,Back Bay,Investigate Person,2017,12,14
5593,Back Bay,Investigate Person,2017,13,13
5594,Back Bay,Investigate Person,2017,14,13
5595,Back Bay,Investigate Person,2017,15,15
5596,Back Bay,Investigate Person,2017,16,7
5597,Back Bay,Investigate Person,2017,17,11
5598,Back Bay,Investigate Person,2017,18,9
5599,Back Bay,Investigate Person,2017,19,10
5600,Back Bay,Investigate Person,2017,20,7
5601,Back Bay,Investigate Person,2017,21,10
5602,Back Bay,Investigate Person,2017,22,7
5603,Back Bay,Investigate Person,2017,23,7
5604,Back Bay,Investigate Person,2018,00,9
5605,Back Bay,Investigate Person,2018,01,6
5606,Back Bay,Investigate Person,2018,02,3
5607,Back Bay,Investigate Person,2018,03,2
5608,Back Bay,Investigate Person,2018,05,2
5609,Back Bay,Investigate Person,2018,07,1
5610,Back Bay,Investigate Person,2018,08,7
5611,Back Bay,Investigate Person,2018,09,5
5612,Back Bay,Investigate Person,2018,10,10
5613,Back Bay,Investigate Person,2018,11,10
5614,Back Bay,Investigate Person,2018,12,7
5615,Back Bay,Investigate Person,2018,13,11
5616,Back Bay,Investigate Person,2018,14,16
5617,Back Bay,Investigate Person,2018,15,10
5618,Back Bay,Investigate Person,2018,16,12
5619,Back Bay,Investigate Person,2018,17,10
5620,Back Bay,Investigate Person,2018,18,7
5621,Back Bay,Investigate Person,2018,19,9
5622,Back Bay,Investigate Person,2018,20,6
5623,Back Bay,Investigate Person,2018,21,6
5624,Back Bay,Investigate Person,2018,22,7
5625,Back Bay,Investigate Person,2018,23,4
5626,Back Bay,Investigate Person,2019,00,4
5627,Back Bay,Investigate Person,2019,01,1
5628,Back Bay,Investigate Person,2019,02,4
5629,Back Bay,Investigate Person,2019,03,1
5630,Back Bay,Investigate Person,2019,04,2
5631,Back Bay,Investigate Person,2019,05,1
5632,Back Bay,Investigate Person,2019,06,2
5633,Back Bay,Investigate Person,2019,07,1
5634,Back Bay,Investigate Person,2019,08,1
5635,Back Bay,Investigate Person,2019,09,4
5636,Back Bay,Investigate Person,2019,10,2
5637,Back Bay,Investigate Person,2019,11,6
5638,Back Bay,Investigate Person,2019,12,8
5639,Back Bay,Investigate Person,2019,13,11
5640,Back Bay,Investigate Person,2019,14,7
5641,Back Bay,Investigate Person,2019,15,8
5642,Back Bay,Investigate Person,2019,16,8
5643,Back Bay,Investigate Person,2019,17,3
5644,Back Bay,Investigate Person,2019,18,6
5645,Back Bay,Investigate Person,2019,19,4
5646,Back Bay,Investigate Person,2019,20,6
5647,Back Bay,Investigate Person,2019,21,2
5648,Back Bay,Investigate Person,2019,22,1
5649,Back Bay,Investigate Person,2019,23,6
5650,Back Bay,Investigate Property,2012,01,6
5651,Back Bay,Investigate Property,2012,02,5
5652,Back Bay,Investigate Property,2012,03,6
5653,Back Bay,Investigate Property,2012,04,4
5654,Back Bay,Investigate Property,2012,05,7
5655,Back Bay,Investigate Property,2012,06,5
5656,Back Bay,Investigate Property,2012,07,4
5657,Back Bay,Investigate Property,2012,08,4
5658,Back Bay,Investigate Property,2012,09,6
5659,Back Bay,Investigate Property,2012,10,5
5660,Back Bay,Investigate Property,2012,11,5
5661,Back Bay,Investigate Property,2012,12,7
5662,Back Bay,Investigate Property,2013,01,12
5663,Back Bay,Investigate Property,2013,02,15
5664,Back Bay,Investigate Property,2013,03,10
5665,Back Bay,Investigate Property,2013,04,7
5666,Back Bay,Investigate Property,2013,05,7
5667,Back Bay,Investigate Property,2013,06,10
5668,Back Bay,Investigate Property,2013,07,9
5669,Back Bay,Investigate Property,2013,08,9
5670,Back Bay,Investigate Property,2013,09,12
5671,Back Bay,Investigate Property,2013,10,8
5672,Back Bay,Investigate Property,2013,11,14
5673,Back Bay,Investigate Property,2013,12,10
5674,Back Bay,Investigate Property,2014,01,14
5675,Back Bay,Investigate Property,2014,02,8
5676,Back Bay,Investigate Property,2014,03,8
5677,Back Bay,Investigate Property,2014,04,12
5678,Back Bay,Investigate Property,2014,05,9
5679,Back Bay,Investigate Property,2014,06,13
5680,Back Bay,Investigate Property,2014,07,6
5681,Back Bay,Investigate Property,2014,08,11
5682,Back Bay,Investigate Property,2014,09,8
5683,Back Bay,Investigate Property,2014,10,8
5684,Back Bay,Investigate Property,2014,11,8
5685,Back Bay,Investigate Property,2014,12,8
5686,Back Bay,Investigate Property,2015,00,1
5687,Back Bay,Investigate Property,2015,01,12
5688,Back Bay,Investigate Property,2015,02,2
5689,Back Bay,Investigate Property,2015,03,4
5690,Back Bay,Investigate Property,2015,04,4
5691,Back Bay,Investigate Property,2015,05,4
5692,Back Bay,Investigate Property,2015,06,5
5693,Back Bay,Investigate Property,2015,07,7
5694,Back Bay,Investigate Property,2015,08,6
5695,Back Bay,Investigate Property,2015,09,8
5696,Back Bay,Investigate Property,2015,10,10
5697,Back Bay,Investigate Property,2015,11,5
5698,Back Bay,Investigate Property,2015,12,7
5699,Back Bay,Investigate Property,2015,13,1
5700,Back Bay,Investigate Property,2015,14,2
5701,Back Bay,Investigate Property,2015,15,3
5702,Back Bay,Investigate Property,2015,16,2
5703,Back Bay,Investigate Property,2015,17,2
5704,Back Bay,Investigate Property,2015,18,4
5705,Back Bay,Investigate Property,2015,19,1
5706,Back Bay,Investigate Property,2015,21,1
5707,Back Bay,Investigate Property,2015,22,1
5708,Back Bay,Investigate Property,2016,00,2
5709,Back Bay,Investigate Property,2016,01,3
5710,Back Bay,Investigate Property,2016,03,1
5711,Back Bay,Investigate Property,2016,04,1
5712,Back Bay,Investigate Property,2016,05,3
5713,Back Bay,Investigate Property,2016,06,4
5714,Back Bay,Investigate Property,2016,07,9
5715,Back Bay,Investigate Property,2016,08,11
5716,Back Bay,Investigate Property,2016,09,7
5717,Back Bay,Investigate Property,2016,10,5
5718,Back Bay,Investigate Property,2016,11,5
5719,Back Bay,Investigate Property,2016,12,3
5720,Back Bay,Investigate Property,2016,13,13
5721,Back Bay,Investigate Property,2016,14,2
5722,Back Bay,Investigate Property,2016,15,3
5723,Back Bay,Investigate Property,2016,16,8
5724,Back Bay,Investigate Property,2016,17,1
5725,Back Bay,Investigate Property,2016,18,5
5726,Back Bay,Investigate Property,2016,19,7
5727,Back Bay,Investigate Property,2016,20,3
5728,Back Bay,Investigate Property,2016,21,4
5729,Back Bay,Investigate Property,2016,22,2
5730,Back Bay,Investigate Property,2016,23,4
5731,Back Bay,Investigate Property,2017,00,6
5732,Back Bay,Investigate Property,2017,01,3
5733,Back Bay,Investigate Property,2017,02,1
5734,Back Bay,Investigate Property,2017,03,1
5735,Back Bay,Investigate Property,2017,05,2
5736,Back Bay,Investigate Property,2017,06,3
5737,Back Bay,Investigate Property,2017,07,10
5738,Back Bay,Investigate Property,2017,08,9
5739,Back Bay,Investigate Property,2017,09,9
5740,Back Bay,Investigate Property,2017,10,11
5741,Back Bay,Investigate Property,2017,11,8
5742,Back Bay,Investigate Property,2017,12,10
5743,Back Bay,Investigate Property,2017,13,5
5744,Back Bay,Investigate Property,2017,14,2
5745,Back Bay,Investigate Property,2017,15,6
5746,Back Bay,Investigate Property,2017,16,8
5747,Back Bay,Investigate Property,2017,17,4
5748,Back Bay,Investigate Property,2017,18,8
5749,Back Bay,Investigate Property,2017,19,6
5750,Back Bay,Investigate Property,2017,20,2
5751,Back Bay,Investigate Property,2017,22,1
5752,Back Bay,Investigate Property,2017,23,6
5753,Back Bay,Investigate Property,2018,00,2
5754,Back Bay,Investigate Property,2018,01,3
5755,Back Bay,Investigate Property,2018,03,1
5756,Back Bay,Investigate Property,2018,04,1
5757,Back Bay,Investigate Property,2018,05,4
5758,Back Bay,Investigate Property,2018,07,4
5759,Back Bay,Investigate Property,2018,08,12
5760,Back Bay,Investigate Property,2018,09,6
5761,Back Bay,Investigate Property,2018,10,8
5762,Back Bay,Investigate Property,2018,11,3
5763,Back Bay,Investigate Property,2018,12,6
5764,Back Bay,Investigate Property,2018,13,7
5765,Back Bay,Investigate Property,2018,14,11
5766,Back Bay,Investigate Property,2018,15,4
5767,Back Bay,Investigate Property,2018,16,6
5768,Back Bay,Investigate Property,2018,17,6
5769,Back Bay,Investigate Property,2018,18,1
5770,Back Bay,Investigate Property,2018,19,3
5771,Back Bay,Investigate Property,2018,20,4
5772,Back Bay,Investigate Property,2018,21,2
5773,Back Bay,Investigate Property,2018,22,4
5774,Back Bay,Investigate Property,2018,23,2
5775,Back Bay,Investigate Property,2019,00,1
5776,Back Bay,Investigate Property,2019,01,1
5777,Back Bay,Investigate Property,2019,02,5
5778,Back Bay,Investigate Property,2019,06,3
5779,Back Bay,Investigate Property,2019,07,7
5780,Back Bay,Investigate Property,2019,08,2
5781,Back Bay,Investigate Property,2019,09,3
5782,Back Bay,Investigate Property,2019,10,8
5783,Back Bay,Investigate Property,2019,11,5
5784,Back Bay,Investigate Property,2019,12,3
5785,Back Bay,Investigate Property,2019,13,4
5786,Back Bay,Investigate Property,2019,14,2
5787,Back Bay,Investigate Property,2019,15,6
5788,Back Bay,Investigate Property,2019,16,4
5789,Back Bay,Investigate Property,2019,17,5
5790,Back Bay,Investigate Property,2019,18,9
5791,Back Bay,Investigate Property,2019,19,2
5792,Back Bay,Investigate Property,2019,20,3
5793,Back Bay,Investigate Property,2019,21,2
5794,Back Bay,Investigate Property,2019,22,2
5795,Back Bay,Landlord/Tenant Disputes,2012,09,1
5796,Back Bay,Landlord/Tenant Disputes,2013,03,1
5797,Back Bay,Landlord/Tenant Disputes,2013,08,1
5798,Back Bay,Landlord/Tenant Disputes,2013,10,1
5799,Back Bay,Landlord/Tenant Disputes,2013,12,1
5800,Back Bay,Landlord/Tenant Disputes,2014,10,1
5801,Back Bay,Landlord/Tenant Disputes,2015,02,2
5802,Back Bay,Landlord/Tenant Disputes,2015,13,1
5803,Back Bay,Landlord/Tenant Disputes,2016,17,1
5804,Back Bay,Landlord/Tenant Disputes,2016,19,1
5805,Back Bay,Landlord/Tenant Disputes,2016,20,1
5806,Back Bay,Landlord/Tenant Disputes,2017,10,1
5807,Back Bay,Landlord/Tenant Disputes,2017,18,1
5808,Back Bay,Landlord/Tenant Disputes,2018,00,1
5809,Back Bay,Larceny,2012,01,55
5810,Back Bay,Larceny,2012,02,51
5811,Back Bay,Larceny,2012,03,61
5812,Back Bay,Larceny,2012,04,64
5813,Back Bay,Larceny,2012,05,71
5814,Back Bay,Larceny,2012,06,52
5815,Back Bay,Larceny,2012,07,43
5816,Back Bay,Larceny,2012,08,38
5817,Back Bay,Larceny,2012,09,29
5818,Back Bay,Larceny,2012,10,40
5819,Back Bay,Larceny,2012,11,36
5820,Back Bay,Larceny,2012,12,64
5821,Back Bay,Larceny,2013,01,110
5822,Back Bay,Larceny,2013,02,132
5823,Back Bay,Larceny,2013,03,140
5824,Back Bay,Larceny,2013,04,144
5825,Back Bay,Larceny,2013,05,123
5826,Back Bay,Larceny,2013,06,123
5827,Back Bay,Larceny,2013,07,84
5828,Back Bay,Larceny,2013,08,73
5829,Back Bay,Larceny,2013,09,62
5830,Back Bay,Larceny,2013,10,78
5831,Back Bay,Larceny,2013,11,82
5832,Back Bay,Larceny,2013,12,112
5833,Back Bay,Larceny,2014,01,112
5834,Back Bay,Larceny,2014,02,125
5835,Back Bay,Larceny,2014,03,119
5836,Back Bay,Larceny,2014,04,139
5837,Back Bay,Larceny,2014,05,121
5838,Back Bay,Larceny,2014,06,118
5839,Back Bay,Larceny,2014,07,107
5840,Back Bay,Larceny,2014,08,95
5841,Back Bay,Larceny,2014,09,76
5842,Back Bay,Larceny,2014,10,95
5843,Back Bay,Larceny,2014,11,106
5844,Back Bay,Larceny,2014,12,142
5845,Back Bay,Larceny,2015,00,14
5846,Back Bay,Larceny,2015,01,51
5847,Back Bay,Larceny,2015,02,47
5848,Back Bay,Larceny,2015,03,50
5849,Back Bay,Larceny,2015,04,48
5850,Back Bay,Larceny,2015,05,58
5851,Back Bay,Larceny,2015,06,50
5852,Back Bay,Larceny,2015,07,50
5853,Back Bay,Larceny,2015,08,49
5854,Back Bay,Larceny,2015,09,32
5855,Back Bay,Larceny,2015,10,52
5856,Back Bay,Larceny,2015,11,70
5857,Back Bay,Larceny,2015,12,89
5858,Back Bay,Larceny,2015,13,49
5859,Back Bay,Larceny,2015,14,59
5860,Back Bay,Larceny,2015,15,57
5861,Back Bay,Larceny,2015,16,66
5862,Back Bay,Larceny,2015,17,73
5863,Back Bay,Larceny,2015,18,70
5864,Back Bay,Larceny,2015,19,39
5865,Back Bay,Larceny,2015,20,40
5866,Back Bay,Larceny,2015,21,24
5867,Back Bay,Larceny,2015,22,12
5868,Back Bay,Larceny,2015,23,17
5869,Back Bay,Larceny,2016,00,22
5870,Back Bay,Larceny,2016,01,10
5871,Back Bay,Larceny,2016,02,12
5872,Back Bay,Larceny,2016,03,3
5873,Back Bay,Larceny,2016,04,1
5874,Back Bay,Larceny,2016,05,3
5875,Back Bay,Larceny,2016,06,4
5876,Back Bay,Larceny,2016,07,11
5877,Back Bay,Larceny,2016,08,17
5878,Back Bay,Larceny,2016,09,23
5879,Back Bay,Larceny,2016,10,63
5880,Back Bay,Larceny,2016,11,64
5881,Back Bay,Larceny,2016,12,93
5882,Back Bay,Larceny,2016,13,89
5883,Back Bay,Larceny,2016,14,126
5884,Back Bay,Larceny,2016,15,115
5885,Back Bay,Larceny,2016,16,110
5886,Back Bay,Larceny,2016,17,132
5887,Back Bay,Larceny,2016,18,108
5888,Back Bay,Larceny,2016,19,99
5889,Back Bay,Larceny,2016,20,61
5890,Back Bay,Larceny,2016,21,21
5891,Back Bay,Larceny,2016,22,12
5892,Back Bay,Larceny,2016,23,10
5893,Back Bay,Larceny,2017,00,10
5894,Back Bay,Larceny,2017,01,6
5895,Back Bay,Larceny,2017,02,13
5896,Back Bay,Larceny,2017,03,8
5897,Back Bay,Larceny,2017,04,5
5898,Back Bay,Larceny,2017,05,6
5899,Back Bay,Larceny,2017,06,8
5900,Back Bay,Larceny,2017,07,9
5901,Back Bay,Larceny,2017,08,14
5902,Back Bay,Larceny,2017,09,21
5903,Back Bay,Larceny,2017,10,61
5904,Back Bay,Larceny,2017,11,59
5905,Back Bay,Larceny,2017,12,97
5906,Back Bay,Larceny,2017,13,106
5907,Back Bay,Larceny,2017,14,106
5908,Back Bay,Larceny,2017,15,111
5909,Back Bay,Larceny,2017,16,109
5910,Back Bay,Larceny,2017,17,99
5911,Back Bay,Larceny,2017,18,96
5912,Back Bay,Larceny,2017,19,85
5913,Back Bay,Larceny,2017,20,34
5914,Back Bay,Larceny,2017,21,25
5915,Back Bay,Larceny,2017,22,14
5916,Back Bay,Larceny,2017,23,16
5917,Back Bay,Larceny,2018,00,23
5918,Back Bay,Larceny,2018,01,10
5919,Back Bay,Larceny,2018,02,6
5920,Back Bay,Larceny,2018,03,6
5921,Back Bay,Larceny,2018,04,4
5922,Back Bay,Larceny,2018,05,3
5923,Back Bay,Larceny,2018,06,7
5924,Back Bay,Larceny,2018,07,9
5925,Back Bay,Larceny,2018,08,20
5926,Back Bay,Larceny,2018,09,24
5927,Back Bay,Larceny,2018,10,44
5928,Back Bay,Larceny,2018,11,88
5929,Back Bay,Larceny,2018,12,87
5930,Back Bay,Larceny,2018,13,111
5931,Back Bay,Larceny,2018,14,97
5932,Back Bay,Larceny,2018,15,92
5933,Back Bay,Larceny,2018,16,113
5934,Back Bay,Larceny,2018,17,115
5935,Back Bay,Larceny,2018,18,104
5936,Back Bay,Larceny,2018,19,84
5937,Back Bay,Larceny,2018,20,45
5938,Back Bay,Larceny,2018,21,22
5939,Back Bay,Larceny,2018,22,24
5940,Back Bay,Larceny,2018,23,15
5941,Back Bay,Larceny,2019,00,16
5942,Back Bay,Larceny,2019,01,7
5943,Back Bay,Larceny,2019,02,6
5944,Back Bay,Larceny,2019,03,2
5945,Back Bay,Larceny,2019,04,4
5946,Back Bay,Larceny,2019,05,7
5947,Back Bay,Larceny,2019,06,5
5948,Back Bay,Larceny,2019,07,7
5949,Back Bay,Larceny,2019,08,16
5950,Back Bay,Larceny,2019,09,13
5951,Back Bay,Larceny,2019,10,34
5952,Back Bay,Larceny,2019,11,38
5953,Back Bay,Larceny,2019,12,48
5954,Back Bay,Larceny,2019,13,60
5955,Back Bay,Larceny,2019,14,83
5956,Back Bay,Larceny,2019,15,63
5957,Back Bay,Larceny,2019,16,90
5958,Back Bay,Larceny,2019,17,81
5959,Back Bay,Larceny,2019,18,58
5960,Back Bay,Larceny,2019,19,51
5961,Back Bay,Larceny,2019,20,34
5962,Back Bay,Larceny,2019,21,20
5963,Back Bay,Larceny,2019,22,11
5964,Back Bay,Larceny,2019,23,12
5965,Back Bay,Larceny From Motor Vehicle,2012,01,19
5966,Back Bay,Larceny From Motor Vehicle,2012,02,22
5967,Back Bay,Larceny From Motor Vehicle,2012,03,13
5968,Back Bay,Larceny From Motor Vehicle,2012,04,19
5969,Back Bay,Larceny From Motor Vehicle,2012,05,15
5970,Back Bay,Larceny From Motor Vehicle,2012,06,29
5971,Back Bay,Larceny From Motor Vehicle,2012,07,24
5972,Back Bay,Larceny From Motor Vehicle,2012,08,34
5973,Back Bay,Larceny From Motor Vehicle,2012,09,20
5974,Back Bay,Larceny From Motor Vehicle,2012,10,32
5975,Back Bay,Larceny From Motor Vehicle,2012,11,39
5976,Back Bay,Larceny From Motor Vehicle,2012,12,19
5977,Back Bay,Larceny From Motor Vehicle,2013,01,12
5978,Back Bay,Larceny From Motor Vehicle,2013,02,17
5979,Back Bay,Larceny From Motor Vehicle,2013,03,17
5980,Back Bay,Larceny From Motor Vehicle,2013,04,22
5981,Back Bay,Larceny From Motor Vehicle,2013,05,31
5982,Back Bay,Larceny From Motor Vehicle,2013,06,48
5983,Back Bay,Larceny From Motor Vehicle,2013,07,27
5984,Back Bay,Larceny From Motor Vehicle,2013,08,34
5985,Back Bay,Larceny From Motor Vehicle,2013,09,39
5986,Back Bay,Larceny From Motor Vehicle,2013,10,35
5987,Back Bay,Larceny From Motor Vehicle,2013,11,23
5988,Back Bay,Larceny From Motor Vehicle,2013,12,25
5989,Back Bay,Larceny From Motor Vehicle,2014,01,20
5990,Back Bay,Larceny From Motor Vehicle,2014,02,18
5991,Back Bay,Larceny From Motor Vehicle,2014,03,36
5992,Back Bay,Larceny From Motor Vehicle,2014,04,22
5993,Back Bay,Larceny From Motor Vehicle,2014,05,36
5994,Back Bay,Larceny From Motor Vehicle,2014,06,36
5995,Back Bay,Larceny From Motor Vehicle,2014,07,35
5996,Back Bay,Larceny From Motor Vehicle,2014,08,29
5997,Back Bay,Larceny From Motor Vehicle,2014,09,29
5998,Back Bay,Larceny From Motor Vehicle,2014,10,42
5999,Back Bay,Larceny From Motor Vehicle,2014,11,40
6000,Back Bay,Larceny From Motor Vehicle,2014,12,29
6001,Back Bay,Larceny From Motor Vehicle,2015,00,11
6002,Back Bay,Larceny From Motor Vehicle,2015,01,8
6003,Back Bay,Larceny From Motor Vehicle,2015,02,6
6004,Back Bay,Larceny From Motor Vehicle,2015,03,7
6005,Back Bay,Larceny From Motor Vehicle,2015,04,4
6006,Back Bay,Larceny From Motor Vehicle,2015,05,9
6007,Back Bay,Larceny From Motor Vehicle,2015,06,10
6008,Back Bay,Larceny From Motor Vehicle,2015,07,12
6009,Back Bay,Larceny From Motor Vehicle,2015,08,21
6010,Back Bay,Larceny From Motor Vehicle,2015,09,21
6011,Back Bay,Larceny From Motor Vehicle,2015,10,20
6012,Back Bay,Larceny From Motor Vehicle,2015,11,14
6013,Back Bay,Larceny From Motor Vehicle,2015,12,17
6014,Back Bay,Larceny From Motor Vehicle,2015,13,5
6015,Back Bay,Larceny From Motor Vehicle,2015,14,5
6016,Back Bay,Larceny From Motor Vehicle,2015,15,4
6017,Back Bay,Larceny From Motor Vehicle,2015,16,7
6018,Back Bay,Larceny From Motor Vehicle,2015,17,8
6019,Back Bay,Larceny From Motor Vehicle,2015,18,13
6020,Back Bay,Larceny From Motor Vehicle,2015,19,11
6021,Back Bay,Larceny From Motor Vehicle,2015,20,13
6022,Back Bay,Larceny From Motor Vehicle,2015,21,11
6023,Back Bay,Larceny From Motor Vehicle,2015,22,18
6024,Back Bay,Larceny From Motor Vehicle,2015,23,9
6025,Back Bay,Larceny From Motor Vehicle,2016,00,16
6026,Back Bay,Larceny From Motor Vehicle,2016,01,5
6027,Back Bay,Larceny From Motor Vehicle,2016,02,6
6028,Back Bay,Larceny From Motor Vehicle,2016,03,1
6029,Back Bay,Larceny From Motor Vehicle,2016,04,3
6030,Back Bay,Larceny From Motor Vehicle,2016,05,5
6031,Back Bay,Larceny From Motor Vehicle,2016,06,8
6032,Back Bay,Larceny From Motor Vehicle,2016,07,4
6033,Back Bay,Larceny From Motor Vehicle,2016,08,10
6034,Back Bay,Larceny From Motor Vehicle,2016,09,6
6035,Back Bay,Larceny From Motor Vehicle,2016,10,13
6036,Back Bay,Larceny From Motor Vehicle,2016,11,10
6037,Back Bay,Larceny From Motor Vehicle,2016,12,3
6038,Back Bay,Larceny From Motor Vehicle,2016,13,8
6039,Back Bay,Larceny From Motor Vehicle,2016,14,9
6040,Back Bay,Larceny From Motor Vehicle,2016,15,6
6041,Back Bay,Larceny From Motor Vehicle,2016,16,11
6042,Back Bay,Larceny From Motor Vehicle,2016,17,10
6043,Back Bay,Larceny From Motor Vehicle,2016,18,22
6044,Back Bay,Larceny From Motor Vehicle,2016,19,20
6045,Back Bay,Larceny From Motor Vehicle,2016,20,8
6046,Back Bay,Larceny From Motor Vehicle,2016,21,13
6047,Back Bay,Larceny From Motor Vehicle,2016,22,18
6048,Back Bay,Larceny From Motor Vehicle,2016,23,12
6049,Back Bay,Larceny From Motor Vehicle,2017,00,20
6050,Back Bay,Larceny From Motor Vehicle,2017,01,9
6051,Back Bay,Larceny From Motor Vehicle,2017,02,3
6052,Back Bay,Larceny From Motor Vehicle,2017,03,3
6053,Back Bay,Larceny From Motor Vehicle,2017,04,1
6054,Back Bay,Larceny From Motor Vehicle,2017,05,2
6055,Back Bay,Larceny From Motor Vehicle,2017,06,4
6056,Back Bay,Larceny From Motor Vehicle,2017,07,11
6057,Back Bay,Larceny From Motor Vehicle,2017,08,18
6058,Back Bay,Larceny From Motor Vehicle,2017,09,14
6059,Back Bay,Larceny From Motor Vehicle,2017,10,11
6060,Back Bay,Larceny From Motor Vehicle,2017,11,10
6061,Back Bay,Larceny From Motor Vehicle,2017,12,13
6062,Back Bay,Larceny From Motor Vehicle,2017,13,8
6063,Back Bay,Larceny From Motor Vehicle,2017,14,5
6064,Back Bay,Larceny From Motor Vehicle,2017,15,9
6065,Back Bay,Larceny From Motor Vehicle,2017,16,11
6066,Back Bay,Larceny From Motor Vehicle,2017,17,14
6067,Back Bay,Larceny From Motor Vehicle,2017,18,16
6068,Back Bay,Larceny From Motor Vehicle,2017,19,13
6069,Back Bay,Larceny From Motor Vehicle,2017,20,16
6070,Back Bay,Larceny From Motor Vehicle,2017,21,8
6071,Back Bay,Larceny From Motor Vehicle,2017,22,10
6072,Back Bay,Larceny From Motor Vehicle,2017,23,16
6073,Back Bay,Larceny From Motor Vehicle,2018,00,9
6074,Back Bay,Larceny From Motor Vehicle,2018,01,2
6075,Back Bay,Larceny From Motor Vehicle,2018,02,3
6076,Back Bay,Larceny From Motor Vehicle,2018,03,2
6077,Back Bay,Larceny From Motor Vehicle,2018,05,1
6078,Back Bay,Larceny From Motor Vehicle,2018,06,3
6079,Back Bay,Larceny From Motor Vehicle,2018,07,4
6080,Back Bay,Larceny From Motor Vehicle,2018,08,6
6081,Back Bay,Larceny From Motor Vehicle,2018,09,4
6082,Back Bay,Larceny From Motor Vehicle,2018,10,5
6083,Back Bay,Larceny From Motor Vehicle,2018,11,1
6084,Back Bay,Larceny From Motor Vehicle,2018,12,7
6085,Back Bay,Larceny From Motor Vehicle,2018,13,2
6086,Back Bay,Larceny From Motor Vehicle,2018,14,2
6087,Back Bay,Larceny From Motor Vehicle,2018,15,9
6088,Back Bay,Larceny From Motor Vehicle,2018,16,7
6089,Back Bay,Larceny From Motor Vehicle,2018,17,11
6090,Back Bay,Larceny From Motor Vehicle,2018,18,20
6091,Back Bay,Larceny From Motor Vehicle,2018,19,14
6092,Back Bay,Larceny From Motor Vehicle,2018,20,16
6093,Back Bay,Larceny From Motor Vehicle,2018,21,8
6094,Back Bay,Larceny From Motor Vehicle,2018,22,9
